epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,823.286,0.12712,3.60886,0.45168,0.11339,0.90231,0.99912,1,0.995,0.9863,0.76599,0.76667,0.66591,0.28622,0.24784,4.03725,0.44853,0.17803,0.55313,0.0076834,0.0076834,0.0076834
119,830.224,0.12503,3.70645,0.45671,0.11568,0.90625,0.99915,1,0.995,0.99153,0.86593,0.86667,0.86896,0.38711,0.26023,3.35394,0.43743,0.18288,0.56117,0.0076636,0.0076636,0.0076636
120,837.143,0.12985,3.50416,0.45614,0.11805,0.89646,0.99915,1,0.995,0.97927,0.81596,0.81667,0.77621,0.31506,0.29641,3.73698,0.4426,0.18004,0.62001,0.0076438,0.0076438,0.0076438
121,844.013,0.13021,3.48235,0.46027,0.11574,0.88932,0.99905,1,0.995,0.94297,0.79916,0.8,0.79973,0.37436,0.37851,3.44579,0.44229,0.2405,0.72071,0.007624,0.007624,0.007624
122,850.954,0.12159,3.64101,0.45386,0.11158,0.90956,0.99839,1,0.995,0.91997,0.84953,0.85,0.84467,0.43229,0.39701,3.2885,0.44347,0.22567,0.71337,0.0076042,0.0076042,0.0076042
123,857.874,0.12983,3.70416,0.45303,0.12115,0.90399,0.9991,1,0.995,0.97469,0.86589,0.86667,0.85349,0.43188,0.26521,3.29563,0.44169,0.1688,0.57216,0.0075844,0.0075844,0.0075844
124,864.823,0.11693,3.51541,0.4476,0.10905,0.89188,0.99912,1,0.995,0.98099,0.88255,0.88333,0.88956,0.406,0.2521,3.42124,0.44236,0.16439,0.56006,0.0075646,0.0075646,0.0075646
125,871.767,0.1175,3.27191,0.44988,0.10904,0.90517,0.99881,1,0.995,0.98483,0.91558,0.91667,0.91467,0.48465,0.26075,2.94791,0.43997,0.17521,0.57195,0.0075448,0.0075448,0.0075448
126,879.004,0.12006,3.45358,0.45606,0.11329,0.89858,0.9991,1,0.995,0.98958,0.9325,0.93333,0.9304,0.44834,0.27304,3.0128,0.44385,0.21399,0.57602,0.007525,0.007525,0.007525
127,885.894,0.12393,3.41557,0.45678,0.11238,0.89756,0.99908,1,0.995,0.98588,0.88252,0.88333,0.85765,0.39865,0.27155,3.28599,0.44551,0.19301,0.56749,0.0075052,0.0075052,0.0075052
128,892.883,0.11879,3.39782,0.45126,0.10837,0.91165,0.99907,1,0.995,0.99044,0.93246,0.93333,0.92526,0.45177,0.27266,2.83782,0.43441,0.18384,0.58301,0.0074854,0.0074854,0.0074854
129,899.782,0.12578,3.22806,0.45353,0.1125,0.90415,0.99934,1,0.995,0.98163,0.93265,0.93333,0.93996,0.42146,0.30951,3.13638,0.44075,0.20319,0.62575,0.0074656,0.0074656,0.0074656
130,906.735,0.12499,3.3949,0.44898,0.11745,0.90363,0.99899,1,0.995,0.98558,0.83281,0.83333,0.83145,0.37474,0.2844,3.20908,0.43517,0.20475,0.58809,0.0074458,0.0074458,0.0074458
131,913.652,0.12306,3.37999,0.4453,0.11633,0.89846,0.99812,1,0.995,0.97363,0.77001,0.76667,0.71162,0.31107,0.27558,3.80271,0.44057,0.20902,0.59069,0.007426,0.007426,0.007426
132,920.562,0.11442,3.4106,0.45454,0.11554,0.89127,0.99913,1,0.995,0.99048,0.84939,0.85,0.8431,0.37714,0.2652,3.531,0.43994,0.19385,0.55646,0.0074062,0.0074062,0.0074062
133,927.488,0.125,3.29156,0.45169,0.11926,0.89052,0.99908,1,0.995,0.98737,0.89917,0.9,0.88764,0.43046,0.24161,3.30703,0.43716,0.16626,0.52632,0.0073864,0.0073864,0.0073864
134,934.411,0.11878,3.39441,0.45311,0.11521,0.89887,0.99712,1,0.995,0.9651,0.89741,0.9,0.84498,0.39311,0.26692,3.11709,0.43434,0.21013,0.58346,0.0073666,0.0073666,0.0073666
135,941.61,0.11691,3.0603,0.44297,0.11067,0.8926,0.99896,1,0.995,0.95134,0.98231,0.98333,0.98778,0.49057,0.25823,2.76138,0.42709,0.22578,0.60225,0.0073468,0.0073468,0.0073468
136,948.551,0.12181,3.29833,0.45391,0.1157,0.88116,0.99903,1,0.995,0.98996,0.91578,0.91667,0.90591,0.42969,0.23615,3.1389,0.43446,0.17104,0.53792,0.007327,0.007327,0.007327
137,955.481,0.11815,3.23342,0.45027,0.1133,0.89339,0.99911,1,0.995,0.99071,0.96581,0.96667,0.96395,0.49648,0.24713,2.68685,0.43108,0.15902,0.55781,0.0073072,0.0073072,0.0073072
138,962.764,0.11703,3.17837,0.45172,0.10948,0.89868,0.9991,1,0.995,0.99314,0.91585,0.91667,0.88766,0.37818,0.25042,3.09726,0.43047,0.15658,0.55051,0.0072874,0.0072874,0.0072874
139,969.619,0.11564,3.14712,0.44424,0.10879,0.8877,0.99909,1,0.995,0.99175,0.93249,0.93333,0.90951,0.43263,0.24853,2.70669,0.42892,0.1922,0.5445,0.0072676,0.0072676,0.0072676
140,976.559,0.11502,3.21737,0.44628,0.10968,0.90304,0.9988,1,0.995,0.98862,0.89892,0.9,0.88361,0.38848,0.24488,3.12619,0.43079,0.1697,0.5494,0.0072478,0.0072478,0.0072478
141,983.491,0.11383,3.1778,0.45372,0.1107,0.88654,0.99902,1,0.995,0.97324,0.88247,0.88333,0.88671,0.44133,0.25884,3.18068,0.43176,0.17405,0.5622,0.007228,0.007228,0.007228
142,990.432,0.1197,3.31842,0.45344,0.11693,0.88807,0.99912,1,0.995,0.97815,0.96582,0.96667,0.97372,0.45911,0.26864,2.86798,0.42822,0.17991,0.57525,0.0072082,0.0072082,0.0072082
143,997.31,0.1173,3.21122,0.45145,0.11001,0.88942,0.99911,1,0.995,0.96815,0.8992,0.9,0.89224,0.4062,0.31001,3.17535,0.43146,0.18541,0.6195,0.0071884,0.0071884,0.0071884
144,1004.23,0.12251,3.12764,0.43989,0.11336,0.90757,0.9991,1,0.995,0.97035,0.91582,0.91667,0.91276,0.40307,0.32123,3.16951,0.43659,0.19706,0.66001,0.0071686,0.0071686,0.0071686
145,1011.13,0.11553,3.01182,0.4505,0.10876,0.89135,0.99907,1,0.995,0.98973,0.91581,0.91667,0.92593,0.40911,0.25705,3.06827,0.43905,0.18876,0.57507,0.0071488,0.0071488,0.0071488
146,1018.06,0.11575,3.19879,0.44414,0.10764,0.894,0.99912,1,0.995,0.97236,0.91586,0.91667,0.92251,0.36645,0.21732,3.17441,0.44341,0.20342,0.51504,0.007129,0.007129,0.007129
147,1024.95,0.11876,3.08656,0.44982,0.11229,0.89419,0.99912,1,0.995,0.98247,0.89924,0.9,0.89213,0.43191,0.2314,3.10208,0.43259,0.18787,0.52742,0.0071092,0.0071092,0.0071092
148,1031.85,0.11884,3.06868,0.44576,0.11523,0.89769,0.99912,1,0.995,0.99447,0.94916,0.95,0.94846,0.45288,0.24027,2.95175,0.43018,0.19145,0.55005,0.0070894,0.0070894,0.0070894
149,1038.75,0.10966,3.15523,0.45276,0.10484,0.89125,0.99913,1,0.995,0.99441,0.93251,0.93333,0.92868,0.45089,0.23425,3.08906,0.43603,0.18437,0.54146,0.0070696,0.0070696,0.0070696
150,1045.7,0.11285,3.24287,0.44061,0.10717,0.89545,0.9991,1,0.995,0.99425,0.93249,0.93333,0.93553,0.45904,0.214,2.94764,0.43354,0.15877,0.51239,0.0070498,0.0070498,0.0070498
151,1052.57,0.11393,3.02602,0.44148,0.10739,0.89736,0.99911,1,0.995,0.98869,0.9325,0.93333,0.93664,0.44202,0.22844,2.92827,0.42676,0.15784,0.52468,0.00703,0.00703,0.00703
152,1059.51,0.11154,3.04977,0.44061,0.10202,0.89767,0.99912,1,0.995,0.98856,0.93251,0.93333,0.93136,0.4905,0.22986,2.77583,0.42429,0.16408,0.52135,0.0070102,0.0070102,0.0070102
153,1066.45,0.11757,3.01244,0.44119,0.11193,0.89483,0.99908,1,0.995,0.99293,0.96578,0.96667,0.96634,0.48233,0.23613,2.70942,0.42175,0.16074,0.53365,0.0069904,0.0069904,0.0069904
154,1073.41,0.11425,2.91175,0.43174,0.10704,0.89826,0.99912,1,0.995,0.99341,0.96581,0.96667,0.96543,0.51262,0.23611,2.71062,0.42039,0.16953,0.52903,0.0069706,0.0069706,0.0069706
155,1080.6,0.10894,2.83667,0.44307,0.10837,0.89997,0.99909,1,0.995,0.98441,0.94914,0.95,0.94594,0.50171,0.25191,2.7066,0.42292,0.17749,0.53972,0.0069508,0.0069508,0.0069508
156,1087.51,0.10916,2.9306,0.4405,0.10623,0.88702,0.99909,1,0.995,0.98892,0.93249,0.93333,0.90744,0.47016,0.22969,2.81938,0.42829,0.18255,0.52077,0.006931,0.006931,0.006931
157,1094.38,0.11717,2.88382,0.44164,0.10949,0.89589,0.99909,1,0.995,0.99224,0.94913,0.95,0.93902,0.42525,0.23047,3.03547,0.42769,0.16105,0.51452,0.0069112,0.0069112,0.0069112
158,1101.3,0.11765,3.08985,0.43679,0.10786,0.91009,0.9991,1,0.995,0.98474,0.89932,0.9,0.9043,0.41357,0.25735,3.18964,0.42834,0.18369,0.55095,0.0068914,0.0068914,0.0068914
159,1108.18,0.13085,3.05622,0.44444,0.11642,0.90172,0.99916,1,0.995,0.97681,0.96585,0.96667,0.96163,0.4741,0.2644,2.79866,0.42414,0.21941,0.54759,0.0068716,0.0068716,0.0068716
160,1115.11,0.11238,2.91249,0.43826,0.10839,0.8859,0.99911,1,0.995,0.98917,0.96581,0.96667,0.96049,0.47081,0.23678,2.82987,0.42356,0.19367,0.53393,0.0068518,0.0068518,0.0068518
161,1122.05,0.11186,2.94364,0.43932,0.10558,0.89453,0.99911,1,0.995,0.98568,0.9658,0.96667,0.9639,0.47778,0.24478,2.77557,0.42639,0.17105,0.54008,0.006832,0.006832,0.006832
162,1129.04,0.11192,2.80899,0.44041,0.10761,0.88428,0.99586,1,0.995,0.99086,0.96257,0.96667,0.95237,0.51851,0.23924,2.71325,0.42362,0.1715,0.52613,0.0068122,0.0068122,0.0068122
163,1136.26,0.11424,2.97964,0.443,0.10913,0.89693,0.99481,1,0.995,0.99146,0.96126,0.96667,0.95976,0.51104,0.22497,2.74828,0.42652,0.17212,0.51863,0.0067924,0.0067924,0.0067924
164,1143.19,0.11349,3.18603,0.43871,0.10695,0.88163,0.99924,1,0.995,0.98757,0.93258,0.93333,0.90369,0.45653,0.24849,2.92956,0.43014,0.17392,0.53043,0.0067726,0.0067726,0.0067726
165,1150.1,0.11103,2.87175,0.4402,0.10414,0.88967,0.99899,1,0.995,0.99001,0.94902,0.95,0.95567,0.51791,0.23497,2.72106,0.41744,0.15017,0.52684,0.0067528,0.0067528,0.0067528
166,1157.04,0.11745,2.94547,0.43393,0.10632,0.88549,0.9991,1,0.995,0.99129,0.93249,0.93333,0.93366,0.4707,0.2311,2.8818,0.42324,0.15763,0.52322,0.006733,0.006733,0.006733
167,1163.91,0.10739,2.77067,0.43703,0.09872,0.88604,0.99911,1,0.995,0.99217,0.9325,0.93333,0.92191,0.41459,0.22445,3.08054,0.42575,0.1478,0.5124,0.0067132,0.0067132,0.0067132
168,1170.87,0.11398,3.00615,0.43444,0.10274,0.89666,0.99908,1,0.995,0.99271,0.93247,0.93333,0.91867,0.4379,0.22766,2.98336,0.41555,0.17532,0.51376,0.0066934,0.0066934,0.0066934
169,1177.76,0.11457,3.02814,0.44332,0.10192,0.88614,0.99911,1,0.995,0.99085,0.96581,0.96667,0.9716,0.47867,0.22522,2.71788,0.41707,0.16036,0.52235,0.0066736,0.0066736,0.0066736
170,1184.74,0.10699,2.81271,0.4372,0.1073,0.89804,0.99904,1,0.995,0.992,0.96574,0.96667,0.9729,0.5229,0.21604,2.61258,0.41724,0.15429,0.51468,0.0066538,0.0066538,0.0066538
171,1191.97,0.10651,2.81801,0.43168,0.10565,0.88817,0.99907,1,0.995,0.98996,0.96577,0.96667,0.9756,0.47478,0.21423,2.79318,0.41273,0.18777,0.50901,0.006634,0.006634,0.006634
172,1198.89,0.10861,2.83915,0.43903,0.10348,0.89433,0.99913,1,0.995,0.98469,0.91587,0.91667,0.92478,0.44619,0.23589,2.8815,0.41275,0.18548,0.54232,0.0066142,0.0066142,0.0066142
173,1205.79,0.11543,2.84932,0.42843,0.10555,0.88477,0.99911,1,0.995,0.98869,0.9325,0.93333,0.93842,0.44537,0.22436,2.83276,0.41351,0.16647,0.52191,0.0065944,0.0065944,0.0065944
174,1212.71,0.10056,2.78739,0.42558,0.09615,0.89418,0.99911,1,0.995,0.98938,0.96581,0.96667,0.97539,0.50398,0.22849,2.6472,0.41108,0.16912,0.51611,0.0065746,0.0065746,0.0065746
175,1219.6,0.10512,2.78055,0.42954,0.0984,0.894,0.99911,1,0.995,0.98965,0.91585,0.91667,0.91061,0.45915,0.23504,2.80366,0.4137,0.16011,0.52672,0.0065548,0.0065548,0.0065548
176,1226.53,0.1063,2.74262,0.43614,0.09912,0.88705,0.99911,1,0.995,0.9888,0.9325,0.93333,0.94587,0.5021,0.22202,2.87512,0.4158,0.16379,0.52161,0.006535,0.006535,0.006535
177,1233.47,0.11369,2.71982,0.43464,0.1068,0.88654,0.99911,1,0.995,0.99126,0.91588,0.91667,0.93593,0.53402,0.21428,2.89634,0.41567,0.17078,0.51302,0.0065152,0.0065152,0.0065152
178,1240.78,0.11206,2.74762,0.43075,0.10305,0.89435,0.99912,1,0.995,0.99327,0.89921,0.9,0.92442,0.54314,0.23096,2.73656,0.4125,0.17919,0.52506,0.0064954,0.0064954,0.0064954
179,1247.97,0.10751,2.71065,0.43407,0.1024,0.88914,0.99912,1,0.995,0.99312,0.94917,0.95,0.95901,0.52137,0.24282,2.76907,0.41408,0.17379,0.54321,0.0064756,0.0064756,0.0064756
180,1254.92,0.10893,2.7976,0.43272,0.10598,0.88653,0.99913,1,0.995,0.99122,0.93251,0.93333,0.95205,0.56779,0.28546,2.73733,0.40959,0.19285,0.59695,0.0064558,0.0064558,0.0064558
181,1262.13,0.10764,2.67387,0.4305,0.10417,0.89193,0.9991,1,0.995,0.99162,0.94915,0.95,0.96435,0.57113,0.24668,2.7985,0.412,0.1716,0.54744,0.006436,0.006436,0.006436
182,1269.82,0.10571,2.65021,0.4264,0.09882,0.87777,0.99913,1,0.995,0.99256,0.91603,0.91667,0.90811,0.5038,0.21726,2.86199,0.41779,0.16056,0.51467,0.0064162,0.0064162,0.0064162
183,1276.72,0.10806,2.76834,0.43701,0.103,0.87474,0.99912,1,0.995,0.99339,0.94917,0.95,0.96429,0.4657,0.21318,2.89024,0.41153,0.15428,0.50163,0.0063964,0.0063964,0.0063964
184,1283.67,0.11387,2.7065,0.42369,0.10392,0.8928,0.99912,1,0.995,0.99439,0.94916,0.95,0.96103,0.5088,0.21059,2.69775,0.41293,0.15576,0.49572,0.0063766,0.0063766,0.0063766
185,1290.57,0.10649,2.74848,0.42773,0.10231,0.88118,0.99911,1,0.995,0.99225,0.94915,0.95,0.95838,0.52983,0.22721,2.77182,0.41298,0.15341,0.51508,0.0063568,0.0063568,0.0063568
186,1297.48,0.10377,2.87676,0.43209,0.10179,0.86557,0.9991,1,0.995,0.99149,0.94914,0.95,0.95741,0.50483,0.22129,2.94894,0.42266,0.16163,0.50988,0.006337,0.006337,0.006337
187,1304.36,0.10149,2.85236,0.43037,0.09717,0.89878,0.99911,1,0.995,0.99331,0.9658,0.96667,0.97243,0.53306,0.21932,2.79102,0.42112,0.15498,0.50604,0.0063172,0.0063172,0.0063172
188,1311.3,0.10789,2.66502,0.42002,0.10269,0.88843,0.99912,1,0.995,0.99326,0.94916,0.95,0.94663,0.50204,0.21244,2.76159,0.41546,0.14566,0.49728,0.0062974,0.0062974,0.0062974
189,1318.16,0.10469,2.65846,0.4166,0.10021,0.89299,0.99914,1,0.995,0.9921,0.91586,0.91667,0.9074,0.46823,0.20573,2.9689,0.42632,0.16025,0.49748,0.0062776,0.0062776,0.0062776
190,1325.11,0.09952,2.64495,0.4279,0.09657,0.8813,0.99912,1,0.995,0.99141,0.91586,0.91667,0.9039,0.4997,0.21364,2.86072,0.42602,0.15207,0.51101,0.0062578,0.0062578,0.0062578
191,1332.02,0.10573,2.55167,0.42003,0.09933,0.89904,0.99912,1,0.995,0.99139,0.93251,0.93333,0.91569,0.50199,0.20604,2.70574,0.41864,0.1543,0.49596,0.006238,0.006238,0.006238
192,1338.95,0.10061,2.74738,0.42643,0.09671,0.88533,0.99912,1,0.995,0.99345,0.93249,0.93333,0.92479,0.50492,0.20228,2.76087,0.41392,0.15773,0.49344,0.0062182,0.0062182,0.0062182
193,1345.84,0.1048,2.70998,0.42354,0.0996,0.8788,0.99911,1,0.995,0.9933,0.98246,0.98333,0.98749,0.55597,0.21422,2.58132,0.41206,0.16005,0.50798,0.0061984,0.0061984,0.0061984
194,1352.79,0.10319,2.61378,0.42033,0.09787,0.89429,0.99911,1,0.995,0.99112,0.98246,0.98333,0.98672,0.5655,0.22168,2.5066,0.41717,0.15845,0.51891,0.0061786,0.0061786,0.0061786
195,1359.7,0.10485,2.62859,0.42806,0.09718,0.87585,0.99913,1,0.995,0.98612,0.96588,0.96667,0.97674,0.53153,0.22243,2.68288,0.42242,0.15121,0.5204,0.0061588,0.0061588,0.0061588
196,1366.63,0.10308,2.71663,0.42185,0.09726,0.88562,0.99913,1,0.995,0.9911,0.96583,0.96667,0.97637,0.59468,0.21774,2.47143,0.41473,0.14891,0.51736,0.006139,0.006139,0.006139
197,1373.85,0.1094,2.69779,0.42107,0.1027,0.88577,0.99912,1,0.995,0.98996,0.98247,0.98333,0.98621,0.56603,0.21862,2.45813,0.40832,0.16776,0.52233,0.0061192,0.0061192,0.0061192
198,1380.78,0.1098,2.66006,0.42004,0.10009,0.893,1,1,0.995,0.98448,0.98333,0.98333,0.98523,0.54947,0.225,2.56895,0.40644,0.17036,0.52838,0.0060994,0.0060994,0.0060994
199,1387.72,0.10842,2.66406,0.42305,0.10053,0.88109,1,1,0.995,0.98332,0.95,0.95,0.95301,0.53504,0.22749,2.56828,0.41265,0.16042,0.52087,0.0060796,0.0060796,0.0060796
200,1394.72,0.10708,2.66378,0.42661,0.09959,0.89069,0.99912,1,0.995,0.98994,0.96582,0.96667,0.95542,0.49528,0.23201,2.64681,0.41214,0.16011,0.52811,0.0060598,0.0060598,0.0060598
201,1401.61,0.10577,2.63434,0.42062,0.09773,0.89297,0.99885,1,0.995,0.99171,0.94891,0.95,0.93735,0.51408,0.2291,2.55896,0.4115,0.15549,0.53262,0.00604,0.00604,0.00604
202,1408.57,0.10636,2.56633,0.41976,0.10042,0.89659,0.99914,1,0.995,0.98884,0.93251,0.93333,0.93764,0.55531,0.24949,2.68632,0.40452,0.17486,0.55431,0.0060202,0.0060202,0.0060202
203,1415.45,0.1085,2.63511,0.42439,0.10334,0.89925,0.99912,1,0.995,0.99149,0.94916,0.95,0.94226,0.57984,0.24312,2.62636,0.40732,0.15861,0.54243,0.0060004,0.0060004,0.0060004
204,1422.42,0.10528,2.643,0.41298,0.10078,0.89524,0.99913,1,0.995,0.99036,0.96583,0.96667,0.9629,0.58301,0.23672,2.54478,0.40992,0.15441,0.52956,0.0059806,0.0059806,0.0059806
205,1429.31,0.11187,2.49082,0.41111,0.10435,0.89558,0.99913,1,0.995,0.99179,0.96583,0.96667,0.96318,0.53852,0.22032,2.59209,0.41498,0.15395,0.5051,0.0059608,0.0059608,0.0059608
206,1436.29,0.11076,2.59379,0.4194,0.10544,0.88702,0.99911,1,0.995,0.99198,0.98246,0.98333,0.98765,0.53957,0.21645,2.57143,0.41127,0.17528,0.50691,0.005941,0.005941,0.005941
207,1443.2,0.10931,2.70884,0.41613,0.10386,0.88089,0.99893,1,0.995,0.99283,0.96563,0.96667,0.97441,0.52456,0.2181,2.60862,0.40935,0.17557,0.50715,0.0059212,0.0059212,0.0059212
208,1450.16,0.09365,2.58274,0.41302,0.09478,0.89394,0.99906,1,0.995,0.9933,0.91579,0.91667,0.89935,0.44412,0.21804,2.95972,0.40773,0.15984,0.51116,0.0059014,0.0059014,0.0059014
209,1457.06,0.10375,2.53608,0.40795,0.09422,0.8847,0.99912,1,0.995,0.98957,0.96581,0.96667,0.97602,0.55822,0.20996,2.55543,0.40273,0.15406,0.50017,0.0058816,0.0058816,0.0058816
210,1464.06,0.10647,2.55866,0.41063,0.09702,0.88541,0.99913,1,0.995,0.99443,0.98247,0.98333,0.9873,0.58773,0.19888,2.51858,0.39385,0.14887,0.48165,0.0058618,0.0058618,0.0058618
211,1470.99,0.09538,2.63169,0.40905,0.09224,0.89,0.99911,1,0.995,0.99445,0.94915,0.95,0.95958,0.5859,0.20593,2.73339,0.39677,0.15224,0.48829,0.005842,0.005842,0.005842
212,1477.91,0.09657,2.5154,0.42028,0.0952,0.88174,0.99911,1,0.995,0.99456,0.96581,0.96667,0.97557,0.59741,0.20446,2.51056,0.40129,0.15148,0.49153,0.0058222,0.0058222,0.0058222
213,1485.09,0.10117,2.46101,0.40883,0.09394,0.88881,0.99913,1,0.995,0.9936,0.96582,0.96667,0.97652,0.5707,0.20748,2.538,0.39732,0.15027,0.49547,0.0058024,0.0058024,0.0058024
214,1492.02,0.09608,2.54672,0.40737,0.09278,0.8863,0.99912,1,0.995,0.99327,0.94916,0.95,0.96706,0.58118,0.20163,2.50803,0.39837,0.14835,0.48388,0.0057826,0.0057826,0.0057826
215,1498.92,0.10151,2.43874,0.40813,0.09634,0.88632,0.99911,1,0.995,0.99337,0.96581,0.96667,0.97593,0.55787,0.20197,2.60694,0.4,0.14891,0.48185,0.0057628,0.0057628,0.0057628
216,1505.89,0.10051,2.56391,0.40543,0.09313,0.88401,0.99912,1,0.995,0.99333,0.96582,0.96667,0.97311,0.58049,0.20502,2.43905,0.39856,0.16085,0.49446,0.005743,0.005743,0.005743
217,1512.81,0.10191,2.63132,0.40784,0.09313,0.88724,0.99912,1,0.995,0.995,0.96582,0.96667,0.97535,0.53774,0.21227,2.50364,0.40669,0.153,0.50811,0.0057232,0.0057232,0.0057232
218,1519.78,0.10384,2.50029,0.41622,0.09661,0.89548,0.99912,1,0.995,0.9922,0.94917,0.95,0.96305,0.57069,0.2126,2.46288,0.39442,0.14684,0.5037,0.0057034,0.0057034,0.0057034
219,1526.7,0.09979,2.44508,0.40785,0.09263,0.88589,0.99915,1,0.995,0.99434,0.96584,0.96667,0.97677,0.5611,0.21438,2.50311,0.39484,0.14941,0.50672,0.0056836,0.0056836,0.0056836
220,1533.63,0.09341,2.48712,0.40549,0.08988,0.87513,1,1,0.995,0.99436,0.98333,0.98333,0.9884,0.59725,0.21989,2.40655,0.38922,0.14619,0.51067,0.0056638,0.0056638,0.0056638
221,1540.86,0.09994,2.53639,0.40148,0.09132,0.8849,0.99913,1,0.995,0.99435,0.96583,0.96667,0.97852,0.56356,0.19466,2.51069,0.3796,0.14983,0.47969,0.005644,0.005644,0.005644
222,1547.8,0.09536,2.422,0.4046,0.09349,0.881,0.99914,1,0.995,0.99445,0.96583,0.96667,0.97756,0.58022,0.18873,2.46728,0.38477,0.15447,0.47402,0.0056242,0.0056242,0.0056242
223,1554.71,0.10433,2.57023,0.3976,0.09247,0.88989,0.99913,1,0.995,0.99453,0.98248,0.98333,0.98779,0.57873,0.18714,2.42785,0.38868,0.15968,0.47708,0.0056044,0.0056044,0.0056044
224,1561.66,0.09714,2.52497,0.40547,0.09099,0.87224,0.99912,1,0.995,0.99368,0.99912,1,0.995,0.58123,0.18427,2.4017,0.38615,0.16762,0.47609,0.0055846,0.0055846,0.0055846
225,1568.59,0.09403,2.59279,0.39451,0.08693,0.88094,0.99914,1,0.995,0.99359,0.96583,0.96667,0.97163,0.57281,0.17659,2.4406,0.38568,0.1564,0.46717,0.0055648,0.0055648,0.0055648
226,1575.53,0.09654,2.56573,0.39138,0.0883,0.88354,0.99912,1,0.995,0.99448,0.96582,0.96667,0.97066,0.56455,0.1808,2.52074,0.39533,0.15415,0.46968,0.005545,0.005545,0.005545
227,1582.45,0.09253,2.55172,0.38967,0.09121,0.89156,1,1,0.995,0.99369,0.96667,0.96667,0.97612,0.59147,0.18914,2.42308,0.39778,0.16008,0.47838,0.0055252,0.0055252,0.0055252
228,1589.39,0.09344,2.49712,0.38753,0.08641,0.89555,0.99913,1,0.995,0.99261,0.98248,0.98333,0.98862,0.53987,0.18484,2.44638,0.3901,0.1665,0.47767,0.0055054,0.0055054,0.0055054
229,1596.28,0.0973,2.39989,0.39073,0.09025,0.87725,0.99915,1,0.995,0.9932,0.99915,1,0.995,0.57232,0.17817,2.39463,0.38924,0.15584,0.46902,0.0054856,0.0054856,0.0054856
230,1603.19,0.08967,2.43805,0.39084,0.09007,0.88375,0.99915,1,0.995,0.99185,0.9825,0.98333,0.98829,0.5852,0.18748,2.34864,0.38726,0.15817,0.48034,0.0054658,0.0054658,0.0054658
231,1610.06,0.09141,2.4378,0.38682,0.08378,0.89046,0.99913,1,0.995,0.99448,0.96583,0.96667,0.97692,0.61982,0.20711,2.35139,0.38503,0.1626,0.51117,0.005446,0.005446,0.005446
232,1617.33,0.09668,2.35986,0.38429,0.08966,0.87155,0.99915,1,0.995,0.995,0.98249,0.98333,0.98803,0.6174,0.20537,2.33319,0.38078,0.15513,0.51167,0.0054262,0.0054262,0.0054262
233,1624.19,0.09412,2.47141,0.39021,0.09053,0.88941,0.99912,1,0.995,0.9931,0.98247,0.98333,0.98687,0.61937,0.20758,2.31204,0.38056,0.15482,0.50748,0.0054064,0.0054064,0.0054064
234,1631.13,0.09471,2.46873,0.38418,0.09037,0.87924,0.99912,1,0.995,0.9931,0.98247,0.98333,0.98757,0.59287,0.21139,2.42007,0.37911,0.18723,0.50456,0.0053866,0.0053866,0.0053866
235,1638.07,0.09202,2.47466,0.38742,0.09019,0.87497,0.99913,1,0.995,0.99442,0.96582,0.96667,0.9746,0.59428,0.20624,2.36963,0.37735,0.16737,0.50373,0.0053668,0.0053668,0.0053668
236,1645,0.09488,2.41049,0.38739,0.09077,0.87963,0.99912,1,0.995,0.99323,0.96582,0.96667,0.97553,0.55993,0.20409,2.45282,0.37779,0.15564,0.50333,0.005347,0.005347,0.005347
237,1651.9,0.09576,2.34009,0.38312,0.09157,0.87434,0.99913,1,0.995,0.99326,0.96583,0.96667,0.97824,0.5542,0.18961,2.44797,0.3764,0.14943,0.47883,0.0053272,0.0053272,0.0053272
238,1658.81,0.09915,2.42448,0.38002,0.09543,0.87454,0.99911,1,0.995,0.99216,0.98246,0.98333,0.98653,0.54687,0.19256,2.40756,0.37389,0.15393,0.47707,0.0053074,0.0053074,0.0053074
239,1665.7,0.09721,2.33685,0.3761,0.09476,0.87284,0.99912,1,0.995,0.99206,0.93252,0.93333,0.94741,0.56249,0.18434,2.3983,0.37195,0.15965,0.46984,0.0052876,0.0052876,0.0052876
240,1672.68,0.09508,2.36256,0.37664,0.09425,0.87665,0.99913,1,0.995,0.995,0.96583,0.96667,0.96034,0.56773,0.18005,2.43009,0.37224,0.15737,0.46339,0.0052678,0.0052678,0.0052678
241,1679.56,0.09581,2.41018,0.37496,0.0931,0.88917,0.99915,1,0.995,0.99445,0.96584,0.96667,0.96017,0.56273,0.18955,2.55476,0.38088,0.1621,0.47635,0.005248,0.005248,0.005248
242,1686.52,0.09387,2.53088,0.36823,0.09235,0.86798,0.99915,1,0.995,0.99443,0.93254,0.93333,0.93396,0.55101,0.20163,2.63208,0.37475,0.15946,0.48292,0.0052282,0.0052282,0.0052282
