epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
377,1476.44,0.06984,1.76643,0.17083,0.0722,0.8817,0.99913,1,0.995,0.99137,0.94918,0.95,0.95322,0.68085,0.16789,1.93196,0.15602,0.18801,0.44583,0.0025552,0.0025552,0.0025552
378,1480.31,0.07089,1.78022,0.16969,0.07455,0.8732,0.99912,1,0.995,0.99353,0.94916,0.95,0.95486,0.6851,0.16035,1.99162,0.15635,0.17592,0.43848,0.0025354,0.0025354,0.0025354
379,1484.17,0.0708,1.795,0.16576,0.07286,0.86031,0.99911,1,0.995,0.99438,0.9658,0.96667,0.97333,0.67444,0.15862,1.89197,0.15521,0.17033,0.43782,0.0025156,0.0025156,0.0025156
380,1488.03,0.0681,1.81087,0.17214,0.0742,0.86642,0.99911,1,0.995,0.99361,0.9658,0.96667,0.97029,0.6858,0.14839,1.8588,0.15399,0.1657,0.42865,0.0024958,0.0024958,0.0024958
381,1491.86,0.06702,1.72799,0.16884,0.06879,0.87585,0.99911,1,0.995,0.99149,0.98246,0.98333,0.98765,0.69507,0.15161,1.74087,0.15306,0.16658,0.43255,0.002476,0.002476,0.002476
382,1495.77,0.07341,1.79655,0.16596,0.07494,0.87932,0.99914,1,0.995,0.99342,0.98249,0.98333,0.98854,0.69635,0.15348,1.75229,0.15861,0.17254,0.43566,0.0024562,0.0024562,0.0024562
383,1499.61,0.06963,1.73554,0.16069,0.07127,0.86319,0.99914,1,0.995,0.995,0.98249,0.98333,0.98803,0.70113,0.15051,1.74887,0.15554,0.16564,0.43355,0.0024364,0.0024364,0.0024364
384,1503.56,0.06824,1.73641,0.16551,0.07026,0.8643,0.99913,1,0.995,0.995,0.98247,0.98333,0.98678,0.69962,0.15415,1.74224,0.15052,0.1661,0.4345,0.0024166,0.0024166,0.0024166
385,1507.64,0.06863,1.72606,0.15826,0.07023,0.8792,0.99914,1,0.995,0.9933,0.98249,0.98333,0.98878,0.70632,0.15023,1.73595,0.15064,0.16903,0.43159,0.0023968,0.0023968,0.0023968
386,1511.54,0.06713,1.75129,0.16475,0.06993,0.86072,0.9991,1,0.995,0.99322,0.98245,0.98333,0.98862,0.69806,0.15761,1.7389,0.15049,0.17513,0.44166,0.002377,0.002377,0.002377
387,1515.38,0.07156,1.7728,0.16238,0.07136,0.85704,0.99898,1,0.995,0.99443,0.98233,0.98333,0.98832,0.69553,0.1678,1.75754,0.15065,0.18118,0.4508,0.0023572,0.0023572,0.0023572
388,1519.28,0.06554,1.62792,0.15528,0.07017,0.874,0.99898,1,0.995,0.99319,0.98233,0.98333,0.98842,0.69571,0.1724,1.75997,0.15073,0.1809,0.45462,0.0023374,0.0023374,0.0023374
389,1523.18,0.06777,1.73265,0.16059,0.06926,0.8706,0.99908,1,0.995,0.99303,0.98242,0.98333,0.98778,0.70178,0.17418,1.73697,0.15023,0.17876,0.45627,0.0023176,0.0023176,0.0023176
390,1527.06,0.06891,1.71658,0.16561,0.06752,0.86755,0.99911,1,0.995,0.99312,0.98245,0.98333,0.98668,0.70838,0.17012,1.70142,0.15251,0.17925,0.45312,0.0022978,0.0022978,0.0022978
391,1530.91,0.06817,1.7741,0.16256,0.0712,0.86878,0.99912,1,0.995,0.992,0.98247,0.98333,0.98662,0.70708,0.16202,1.70211,0.15257,0.17225,0.44002,0.002278,0.002278,0.002278
392,1534.81,0.07177,1.71562,0.15802,0.07252,0.86695,0.99911,1,0.995,0.99429,0.98246,0.98333,0.98671,0.69793,0.15019,1.71419,0.14812,0.16416,0.43049,0.0022582,0.0022582,0.0022582
393,1538.69,0.06773,1.71335,0.15986,0.07336,0.8647,0.99912,1,0.995,0.99306,0.98247,0.98333,0.98766,0.70001,0.14852,1.70319,0.14525,0.15887,0.42951,0.0022384,0.0022384,0.0022384
394,1542.6,0.06756,1.61034,0.1547,0.0697,0.87674,0.99913,1,0.995,0.99168,0.98248,0.98333,0.98793,0.70088,0.14899,1.69893,0.14406,0.1611,0.42901,0.0022186,0.0022186,0.0022186
395,1546.47,0.0673,1.77799,0.15434,0.07117,0.86975,0.99914,1,0.995,0.99409,0.98249,0.98333,0.98787,0.69979,0.15018,1.75958,0.14319,0.16315,0.42928,0.0021988,0.0021988,0.0021988
396,1550.39,0.06865,1.62382,0.15533,0.07107,0.87028,0.99914,1,0.995,0.99415,0.96583,0.96667,0.97711,0.6913,0.15322,1.83877,0.14636,0.16099,0.4295,0.002179,0.002179,0.002179
397,1554.23,0.06564,1.72222,0.1526,0.06906,0.86971,0.99914,1,0.995,0.99417,0.96584,0.96667,0.97949,0.6886,0.14808,1.85365,0.14691,0.15435,0.42342,0.0021592,0.0021592,0.0021592
398,1558.16,0.06473,1.7445,0.15418,0.06889,0.86209,0.99915,1,0.995,0.99309,0.96584,0.96667,0.97408,0.68173,0.14525,1.87038,0.14718,0.15601,0.42174,0.0021394,0.0021394,0.0021394
399,1562.24,0.06721,1.76895,0.15067,0.07195,0.87249,0.99914,1,0.995,0.99316,0.96584,0.96667,0.97769,0.69756,0.14283,1.81235,0.14604,0.15215,0.41842,0.0021196,0.0021196,0.0021196
400,1566.14,0.06512,1.66024,0.14856,0.0698,0.87283,0.99916,1,0.995,0.99326,0.96585,0.96667,0.97769,0.69827,0.14205,1.81616,0.14451,0.15126,0.41547,0.0020998,0.0020998,0.0020998
401,1570.04,0.0689,1.75309,0.15044,0.07147,0.86433,1,1,0.995,0.99345,0.96667,0.96667,0.97716,0.70758,0.14238,1.81387,0.14453,0.15505,0.41271,0.00208,0.00208,0.00208
402,1573.95,0.06442,1.70343,0.15484,0.06845,0.87861,0.99915,1,0.995,0.99189,0.96584,0.96667,0.97606,0.68701,0.14405,1.83071,0.1433,0.1631,0.41441,0.0020602,0.0020602,0.0020602
403,1577.82,0.06427,1.71936,0.15869,0.06907,0.86892,0.99914,1,0.995,0.99199,0.96584,0.96667,0.97271,0.68876,0.14502,1.82136,0.1429,0.16532,0.41582,0.0020404,0.0020404,0.0020404
404,1581.75,0.06442,1.66838,0.15979,0.06873,0.86829,0.99914,1,0.995,0.99237,0.96584,0.96667,0.96956,0.70324,0.14515,1.81125,0.14256,0.15969,0.41775,0.0020206,0.0020206,0.0020206
405,1585.64,0.06686,1.73977,0.15472,0.06869,0.86072,0.99915,1,0.995,0.9922,0.96584,0.96667,0.97049,0.70636,0.14192,1.74057,0.1421,0.15993,0.41489,0.0020008,0.0020008,0.0020008
406,1589.52,0.0645,1.71216,0.1447,0.06752,0.88463,0.99912,1,0.995,0.9931,0.9658,0.96667,0.97227,0.70287,0.1448,1.73486,0.14161,0.15648,0.41706,0.001981,0.001981,0.001981
407,1593.41,0.06618,1.768,0.15805,0.06839,0.86238,0.99904,1,0.995,0.99231,0.96574,0.96667,0.97019,0.69792,0.14535,1.73007,0.14205,0.15943,0.41893,0.0019612,0.0019612,0.0019612
408,1597.29,0.06532,1.68726,0.14771,0.06759,0.8724,0.999,1,0.995,0.99212,0.9657,0.96667,0.9698,0.68894,0.15182,1.74163,0.1454,0.16519,0.42773,0.0019414,0.0019414,0.0019414
409,1601.14,0.0665,1.66085,0.14717,0.06764,0.86985,0.99899,1,0.995,0.99217,0.96569,0.96667,0.96873,0.69787,0.1527,1.76123,0.15167,0.16756,0.42904,0.0019216,0.0019216,0.0019216
410,1605.03,0.06437,1.66058,0.15812,0.06954,0.85858,0.99906,1,0.995,0.99203,0.96575,0.96667,0.96521,0.69951,0.16316,1.80996,0.14943,0.16858,0.44101,0.0019018,0.0019018,0.0019018
411,1608.92,0.06461,1.69122,0.14808,0.06832,0.87686,0.99914,1,0.995,0.99223,0.96584,0.96667,0.96937,0.70395,0.16136,1.82501,0.14711,0.16864,0.44328,0.001882,0.001882,0.001882
412,1613.02,0.06631,1.62492,0.15053,0.06996,0.85592,0.99915,1,0.995,0.99222,0.9492,0.95,0.93842,0.6805,0.1558,1.93158,0.14756,0.17377,0.44057,0.0018622,0.0018622,0.0018622
413,1616.86,0.06113,1.73138,0.14496,0.06448,0.87121,0.99915,1,0.995,0.99299,0.94919,0.95,0.94084,0.66011,0.15062,1.95893,0.1471,0.16829,0.43377,0.0018424,0.0018424,0.0018424
414,1620.8,0.06111,1.64519,0.14489,0.06489,0.87434,0.99914,1,0.995,0.99328,0.96584,0.96667,0.97078,0.67778,0.14603,1.81627,0.14192,0.16129,0.4266,0.0018226,0.0018226,0.0018226
415,1624.67,0.0654,1.68174,0.14839,0.06542,0.85529,0.99913,1,0.995,0.99236,0.99913,1,0.995,0.69194,0.14725,1.69517,0.1385,0.16123,0.42642,0.0018028,0.0018028,0.0018028
416,1628.54,0.06479,1.63558,0.15073,0.06849,0.86326,0.99914,1,0.995,0.99446,0.98248,0.98333,0.98428,0.68751,0.15023,1.64369,0.1374,0.15933,0.43062,0.001783,0.001783,0.001783
417,1632.39,0.06315,1.68572,0.14777,0.06431,0.87275,0.99913,1,0.995,0.995,0.98248,0.98333,0.98462,0.68376,0.15223,1.70201,0.13838,0.16143,0.43259,0.0017632,0.0017632,0.0017632
418,1636.27,0.06548,1.68923,0.14618,0.06537,0.86158,0.99912,1,0.995,0.99433,0.98247,0.98333,0.98545,0.69262,0.14962,1.74352,0.1384,0.16534,0.42926,0.0017434,0.0017434,0.0017434
419,1640.13,0.06217,1.67249,0.14292,0.06594,0.88273,0.99909,1,0.995,0.99429,0.99909,1,0.995,0.69703,0.14661,1.73959,0.13787,0.15752,0.42496,0.0017236,0.0017236,0.0017236
420,1644.02,0.06336,1.66514,0.14974,0.06487,0.86638,0.99903,1,0.995,0.99427,0.96573,0.96667,0.97381,0.69752,0.14726,1.74859,0.13734,0.15813,0.42365,0.0017038,0.0017038,0.0017038
421,1647.88,0.06177,1.71714,0.15108,0.06342,0.85819,0.99899,1,0.995,0.99308,0.98234,0.98333,0.98765,0.69567,0.14882,1.75008,0.13786,0.15823,0.42342,0.001684,0.001684,0.001684
422,1651.79,0.0649,1.68096,0.14691,0.06528,0.86407,0.99889,1,0.995,0.99321,0.98225,0.98333,0.99095,0.69917,0.1506,1.77712,0.13898,0.15874,0.42515,0.0016642,0.0016642,0.0016642
423,1655.68,0.06295,1.75227,0.14769,0.06587,0.86461,0.99895,1,0.995,0.99317,0.96565,0.96667,0.97717,0.6964,0.14922,1.77543,0.14039,0.15744,0.42492,0.0016444,0.0016444,0.0016444
424,1659.56,0.06158,1.65082,0.14031,0.06391,0.87358,0.99895,1,0.995,0.99207,0.96565,0.96667,0.97756,0.69975,0.15329,1.77764,0.14008,0.15947,0.42863,0.0016246,0.0016246,0.0016246
425,1663.63,0.06449,1.69367,0.15329,0.06543,0.87485,0.99891,1,0.995,0.99315,0.96561,0.96667,0.97281,0.69836,0.15214,1.77367,0.13854,0.1578,0.42547,0.0016048,0.0016048,0.0016048
426,1667.49,0.06354,1.64502,0.14342,0.0663,0.85703,0.99895,1,0.995,0.99444,0.96565,0.96667,0.97223,0.69441,0.14968,1.74502,0.1378,0.16199,0.42435,0.001585,0.001585,0.001585
427,1671.35,0.06167,1.65736,0.15007,0.06591,0.87353,0.99898,1,0.995,0.99441,0.96568,0.96667,0.97274,0.69075,0.15503,1.68838,0.14227,0.16098,0.43038,0.0015652,0.0015652,0.0015652
428,1675.22,0.0615,1.62178,0.14611,0.06448,0.86898,0.99901,1,0.995,0.99445,0.98236,0.98333,0.98445,0.6887,0.15757,1.65113,0.13906,0.1653,0.43262,0.0015454,0.0015454,0.0015454
429,1679.07,0.06194,1.69696,0.14443,0.06221,0.8769,0.99903,1,0.995,0.99447,0.98238,0.98333,0.98465,0.69198,0.14931,1.65573,0.13262,0.1622,0.42161,0.0015256,0.0015256,0.0015256
430,1682.98,0.06246,1.68068,0.14123,0.06458,0.87778,0.99906,1,0.995,0.99447,0.98241,0.98333,0.98915,0.68673,0.1421,1.74394,0.13453,0.15642,0.416,0.0015058,0.0015058,0.0015058
431,1686.84,0.0643,1.68639,0.14509,0.06451,0.8559,0.99906,1,0.995,0.99447,0.96576,0.96667,0.97352,0.68439,0.14832,1.78269,0.13801,0.16199,0.42255,0.001486,0.001486,0.001486
432,1690.7,0.06128,1.71233,0.14571,0.06365,0.87627,0.99911,1,0.995,0.99448,0.9658,0.96667,0.97543,0.68595,0.14841,1.78578,0.13944,0.16514,0.42356,0.0014662,0.0014662,0.0014662
433,1694.6,0.06003,1.63464,0.13901,0.0631,0.86947,0.99914,1,0.995,0.99335,0.96583,0.96667,0.97636,0.69324,0.14794,1.75992,0.13905,0.16219,0.42549,0.0014464,0.0014464,0.0014464
434,1698.48,0.05898,1.68152,0.14109,0.06183,0.87462,0.99914,1,0.995,0.99343,0.96583,0.96667,0.97602,0.69546,0.14513,1.7334,0.13826,0.15828,0.42357,0.0014266,0.0014266,0.0014266
435,1702.34,0.0631,1.65162,0.13952,0.06575,0.86411,0.99914,1,0.995,0.9933,0.96583,0.96667,0.97247,0.69759,0.14364,1.70546,0.13811,0.16186,0.42079,0.0014068,0.0014068,0.0014068
436,1706.26,0.05793,1.61285,0.14662,0.06277,0.86184,0.99914,1,0.995,0.9933,0.96583,0.96667,0.97184,0.71657,0.14597,1.68033,0.1378,0.15545,0.42328,0.001387,0.001387,0.001387
437,1710.24,0.06119,1.64018,0.147,0.06395,0.87354,0.99914,1,0.995,0.99426,0.96584,0.96667,0.97011,0.72498,0.14958,1.67269,0.13614,0.15809,0.4256,0.0013672,0.0013672,0.0013672
438,1714.45,0.0616,1.52776,0.14159,0.06479,0.86328,0.99914,1,0.995,0.995,0.96584,0.96667,0.96903,0.71799,0.14638,1.62795,0.13424,0.15722,0.42167,0.0013474,0.0013474,0.0013474
439,1718.31,0.05895,1.57144,0.13957,0.0626,0.86931,0.99913,1,0.995,0.99454,0.96583,0.96667,0.96751,0.7316,0.14567,1.55757,0.1335,0.15411,0.42053,0.0013276,0.0013276,0.0013276
440,1722.31,0.05947,1.58035,0.14462,0.06395,0.86397,0.99914,1,0.995,0.99453,0.96583,0.96667,0.9675,0.74484,0.14837,1.50334,0.13472,0.15491,0.4212,0.0013078,0.0013078,0.0013078
441,1726.3,0.05714,1.42848,0.13899,0.05775,0.88607,0.99913,1,0.995,0.99429,0.96583,0.96667,0.97126,0.75757,0.15196,1.46938,0.1377,0.15714,0.42537,0.001288,0.001288,0.001288
442,1730.36,0.05869,1.4463,0.13962,0.06169,0.86971,0.99913,1,0.995,0.9932,0.96583,0.96667,0.97271,0.7735,0.15441,1.44529,0.14188,0.16615,0.42947,0.0012682,0.0012682,0.0012682
443,1734.38,0.05947,1.57261,0.14368,0.06104,0.86154,0.9991,1,0.995,0.99301,0.9658,0.96667,0.97173,0.77131,0.15335,1.44181,0.14369,0.16348,0.42957,0.0012484,0.0012484,0.0012484
444,1738.24,0.06257,1.52382,0.14782,0.06494,0.86253,0.99909,1,0.995,0.99442,0.96578,0.96667,0.97182,0.77481,0.15267,1.42462,0.14142,0.16027,0.42812,0.0012286,0.0012286,0.0012286
445,1742.3,0.05954,1.41288,0.13523,0.06081,0.8848,0.99904,1,0.995,0.99415,0.96574,0.96667,0.97691,0.77704,0.14629,1.40754,0.14021,0.15709,0.42246,0.0012088,0.0012088,0.0012088
446,1746.32,0.05982,1.48407,0.14485,0.06348,0.86272,0.99895,1,0.995,0.995,0.96565,0.96667,0.97567,0.78486,0.14138,1.38755,0.13811,0.1557,0.41723,0.001189,0.001189,0.001189
447,1750.29,0.06051,1.43501,0.13907,0.06133,0.86395,0.99885,1,0.995,0.99437,0.96555,0.96667,0.97686,0.77731,0.14317,1.40592,0.13741,0.1555,0.41661,0.0011692,0.0011692,0.0011692
448,1754.2,0.0584,1.39791,0.14144,0.06011,0.8632,0.99878,1,0.995,0.995,0.96548,0.96667,0.97784,0.77341,0.14538,1.39055,0.13655,0.15929,0.41813,0.0011494,0.0011494,0.0011494
449,1758.09,0.05793,1.48623,0.1452,0.06139,0.86172,0.9988,1,0.995,0.995,0.96551,0.96667,0.97745,0.7787,0.14681,1.38578,0.13672,0.1624,0.41975,0.0011296,0.0011296,0.0011296
450,1761.96,0.05891,1.38181,0.14419,0.06143,0.87722,0.99893,1,0.995,0.99301,0.96563,0.96667,0.97715,0.77778,0.14461,1.39068,0.13627,0.15684,0.41681,0.0011098,0.0011098,0.0011098
451,1765.84,0.05873,1.43997,0.13672,0.06004,0.8733,0.99902,1,0.995,0.99301,0.96572,0.96667,0.97721,0.77872,0.14582,1.379,0.13601,0.15853,0.41806,0.00109,0.00109,0.00109
452,1769.93,0.05867,1.47488,0.13959,0.06192,0.87354,0.99907,1,0.995,0.99443,0.96577,0.96667,0.97721,0.7815,0.14306,1.37568,0.13584,0.15873,0.41307,0.0010702,0.0010702,0.0010702
453,1773.81,0.05817,1.47562,0.13998,0.06036,0.86707,0.99911,1,0.995,0.99448,0.96581,0.96667,0.97071,0.77561,0.13765,1.37507,0.13596,0.15191,0.40921,0.0010504,0.0010504,0.0010504
454,1777.66,0.05954,1.60556,0.14612,0.0619,0.87401,0.99911,1,0.995,0.995,0.96581,0.96667,0.97283,0.7815,0.14279,1.36428,0.13588,0.14888,0.41389,0.0010306,0.0010306,0.0010306
455,1781.55,0.062,1.41122,0.14167,0.06112,0.87097,0.9991,1,0.995,0.995,0.9658,0.96667,0.97283,0.77777,0.14757,1.36266,0.13633,0.1531,0.41709,0.0010108,0.0010108,0.0010108
456,1785.42,0.05821,1.35932,0.13482,0.05949,0.86693,0.99913,1,0.995,0.995,0.96582,0.96667,0.97369,0.77952,0.1451,1.33636,0.13519,0.15115,0.41542,0.000991,0.000991,0.000991
457,1789.27,0.05756,1.43261,0.13734,0.06019,0.8663,0.99913,1,0.995,0.995,0.98248,0.98333,0.98522,0.78593,0.14679,1.25827,0.13282,0.15413,0.4172,0.0009712,0.0009712,0.0009712
458,1793.31,0.05817,1.45911,0.13915,0.06065,0.87451,0.99913,1,0.995,0.995,0.98248,0.98333,0.98613,0.78762,0.14233,1.25185,0.13197,0.15333,0.4116,0.0009514,0.0009514,0.0009514
459,1797.31,0.05751,1.45315,0.13651,0.05962,0.85773,0.99914,1,0.995,0.99411,0.98249,0.98333,0.98628,0.78896,0.14462,1.25895,0.13271,0.15188,0.41282,0.0009316,0.0009316,0.0009316
460,1801.29,0.06006,1.53605,0.15354,0.06029,0.85369,0.99914,1,0.995,0.995,0.98248,0.98333,0.98604,0.78603,0.14742,1.26695,0.13278,0.15338,0.4143,0.0009118,0.0009118,0.0009118
461,1805.17,0.05698,1.47741,0.1392,0.06012,0.86555,0.99915,1,0.995,0.9945,0.98249,0.98333,0.98662,0.79199,0.14661,1.26599,0.13268,0.15304,0.41368,0.000892,0.000892,0.000892
462,1809.14,0.05483,1.39801,0.1429,0.0574,0.86016,0.99915,1,0.995,0.99445,0.9825,0.98333,0.9862,0.78575,0.14541,1.26127,0.13265,0.15013,0.41364,0.0008722,0.0008722,0.0008722
463,1812.99,0.0576,1.39998,0.14032,0.06008,0.8522,0.99914,1,0.995,0.9945,0.98249,0.98333,0.98538,0.79517,0.14311,1.26277,0.1329,0.15322,0.41288,0.0008524,0.0008524,0.0008524
464,1817.24,0.05306,1.37348,0.14034,0.05572,0.86475,0.99915,1,0.995,0.99455,0.98249,0.98333,0.98497,0.7888,0.1385,1.26378,0.13334,0.15202,0.41066,0.0008326,0.0008326,0.0008326
465,1821.09,0.05343,1.37522,0.1346,0.05817,0.86871,0.99916,1,0.995,0.99455,0.9825,0.98333,0.98547,0.796,0.14146,1.27345,0.134,0.15144,0.41404,0.0008128,0.0008128,0.0008128
466,1825.08,0.05419,1.36518,0.13351,0.05722,0.88698,0.99915,1,0.995,0.99328,0.96584,0.96667,0.97427,0.78889,0.14259,1.28867,0.13528,0.15388,0.41324,0.000793,0.000793,0.000793
467,1828.95,0.05515,1.51236,0.13808,0.05871,0.86177,0.99916,1,0.995,0.99337,0.96585,0.96667,0.97342,0.78941,0.14197,1.29865,0.13478,0.14914,0.41181,0.0007732,0.0007732,0.0007732
468,1832.87,0.05425,1.41546,0.13641,0.0598,0.86823,1,1,0.995,0.99451,0.96667,0.96667,0.97438,0.79601,0.14331,1.29168,0.13412,0.15011,0.41227,0.0007534,0.0007534,0.0007534
469,1836.74,0.05404,1.40426,0.14276,0.0575,0.86365,1,1,0.995,0.995,0.98333,0.98333,0.9834,0.80857,0.14191,1.28335,0.13344,0.15244,0.41238,0.0007336,0.0007336,0.0007336
470,1840.77,0.05456,1.41986,0.13368,0.05812,0.86232,1,1,0.995,0.995,0.98333,0.98333,0.98173,0.81133,0.14175,1.27682,0.1324,0.15259,0.4119,0.0007138,0.0007138,0.0007138
471,1844.75,0.05412,1.37562,0.13729,0.05941,0.86961,1,1,0.995,0.995,0.98333,0.98333,0.98357,0.81188,0.13891,1.26999,0.1317,0.15261,0.4088,0.000694,0.000694,0.000694
472,1848.75,0.05256,1.41423,0.13629,0.05639,0.86574,1,1,0.995,0.99452,0.96667,0.96667,0.97448,0.81232,0.1405,1.2606,0.13074,0.15361,0.41004,0.0006742,0.0006742,0.0006742
473,1852.61,0.0528,1.42882,0.13548,0.05677,0.85701,1,1,0.995,0.995,0.96667,0.96667,0.97534,0.80808,0.14362,1.24463,0.13087,0.15853,0.41291,0.0006544,0.0006544,0.0006544
474,1856.51,0.05438,1.4389,0.137,0.05674,0.86398,0.99916,1,0.995,0.995,0.98251,0.98333,0.98514,0.80886,0.14356,1.22198,0.13077,0.1614,0.4134,0.0006346,0.0006346,0.0006346
475,1860.36,0.05254,1.45464,0.1404,0.0575,0.86487,0.99916,1,0.995,0.995,0.98251,0.98333,0.98514,0.80868,0.14224,1.21751,0.13052,0.15951,0.41226,0.0006148,0.0006148,0.0006148
476,1864.24,0.05324,1.44876,0.1415,0.05772,0.86229,0.99915,1,0.995,0.995,0.9825,0.98333,0.9858,0.80877,0.14361,1.2276,0.13098,0.15943,0.41316,0.000595,0.000595,0.000595
477,1868.34,0.05279,1.4588,0.14187,0.05812,0.87437,0.99915,1,0.995,0.99455,0.9825,0.98333,0.9858,0.81135,0.14248,1.24076,0.13164,0.15726,0.41112,0.0005752,0.0005752,0.0005752
478,1872.19,0.05423,1.35958,0.13894,0.05631,0.84853,0.99915,1,0.995,0.99341,0.96585,0.96667,0.97572,0.81229,0.14075,1.25183,0.13245,0.15916,0.40893,0.0005554,0.0005554,0.0005554
479,1876.04,0.05178,1.34653,0.13333,0.05386,0.85995,0.99915,1,0.995,0.99337,0.96584,0.96667,0.97587,0.81106,0.14109,1.25991,0.13163,0.16063,0.40913,0.0005356,0.0005356,0.0005356
480,1879.92,0.05274,1.38643,0.13547,0.05774,0.87173,0.99915,1,0.995,0.99429,0.98249,0.98333,0.98571,0.82294,0.14453,1.26817,0.1312,0.15987,0.4126,0.0005158,0.0005158,0.0005158
481,1883.91,0.05359,1.34677,0.13276,0.05761,0.86603,0.99915,1,0.995,0.99432,0.9825,0.98333,0.98538,0.82032,0.14323,1.27305,0.13104,0.16151,0.41155,0.000496,0.000496,0.000496
482,1887.77,inf,1.35455,0.13744,0.05557,0.87203,0.99915,1,0.995,0.995,0.98249,0.98333,0.98597,0.82142,0.13999,1.27915,0.13058,0.15703,0.40838,0.0004762,0.0004762,0.0004762
483,1891.68,0.05234,1.37313,0.13639,0.05524,0.84829,0.99915,1,0.995,0.995,0.98249,0.98333,0.9858,0.81814,0.13716,1.27809,0.13045,0.15435,0.4057,0.0004564,0.0004564,0.0004564
484,1895.59,0.05162,1.40823,0.13789,0.05593,0.84905,0.99915,1,0.995,0.995,0.98249,0.98333,0.98597,0.81711,0.13632,1.29818,0.13092,0.1547,0.40467,0.0004366,0.0004366,0.0004366
485,1899.45,0.05238,1.43901,0.13873,0.05552,0.85537,0.99915,1,0.995,0.995,0.98249,0.98333,0.9858,0.82088,0.13779,1.31053,0.1308,0.15701,0.40628,0.0004168,0.0004168,0.0004168
486,1903.38,0.05217,1.3714,0.13369,0.0557,0.85579,0.99915,1,0.995,0.995,0.96584,0.96667,0.97598,0.81256,0.14031,1.31356,0.13007,0.15818,0.40879,0.000397,0.000397,0.000397
487,1907.23,0.05399,1.34518,0.13809,0.05588,0.87162,0.99915,1,0.995,0.99446,0.96584,0.96667,0.97652,0.80897,0.14029,1.31735,0.13005,0.15858,0.40885,0.0003772,0.0003772,0.0003772
488,1911.15,0.05201,1.42223,0.13597,0.05576,0.86636,0.99915,1,0.995,0.99451,0.96584,0.96667,0.97723,0.81657,0.1399,1.32826,0.13071,0.1575,0.40936,0.0003574,0.0003574,0.0003574
489,1915.25,0.04818,1.32307,0.1306,0.05303,0.88145,0.99915,1,0.995,0.99446,0.96584,0.96667,0.97652,0.8112,0.14159,1.33268,0.13103,0.15931,0.41073,0.0003376,0.0003376,0.0003376
490,1919.13,0.05261,1.38797,0.14206,0.05644,0.85737,0.99915,1,0.995,0.99451,0.96584,0.96667,0.97615,0.80937,0.14246,1.32985,0.13161,0.16075,0.411,0.0003178,0.0003178,0.0003178
491,1925.64,0.05177,1.3597,0.13819,0.05509,0.86407,0.99916,1,0.995,0.99451,0.96585,0.96667,0.97415,0.81213,0.14108,1.32804,0.13136,0.15581,0.40914,0.000298,0.000298,0.000298
492,1929.69,0.05147,1.43529,0.13845,0.05436,0.86042,0.99916,1,0.995,0.99455,0.96585,0.96667,0.9756,0.81645,0.13849,1.32276,0.13052,0.15263,0.40646,0.0002782,0.0002782,0.0002782
493,1933.53,0.04932,1.39949,0.1329,0.05313,0.87718,0.99914,1,0.995,0.99451,0.96584,0.96667,0.9756,0.81647,0.1377,1.31429,0.12957,0.15246,0.40537,0.0002584,0.0002584,0.0002584
494,1937.44,0.05134,1.36155,0.13312,0.05561,0.86225,0.99916,1,0.995,0.99333,0.9825,0.98333,0.98547,0.82305,0.13732,1.29516,0.1289,0.15042,0.40498,0.0002386,0.0002386,0.0002386
495,1941.33,0.04935,1.33409,0.1329,0.0531,0.87007,0.99916,1,0.995,0.99455,0.9825,0.98333,0.98547,0.82055,0.13686,1.28116,0.12846,0.15132,0.40505,0.0002188,0.0002188,0.0002188
496,1945.23,0.05016,1.37657,0.13438,0.05338,0.86267,0.99915,1,0.995,0.99451,0.9825,0.98333,0.98547,0.82106,0.13828,1.27736,0.12811,0.15315,0.40638,0.000199,0.000199,0.000199
497,1949.08,0.05136,1.32512,0.13397,0.05393,0.87395,0.99914,1,0.995,0.9933,0.98249,0.98333,0.98547,0.82245,0.13964,1.27436,0.12811,0.15404,0.40847,0.0001792,0.0001792,0.0001792
498,1952.96,0.04974,1.38443,0.13373,0.05079,0.86389,0.99915,1,0.995,0.99455,0.9825,0.98333,0.9858,0.81663,0.14042,1.26442,0.1277,0.15485,0.40979,0.0001594,0.0001594,0.0001594
499,1956.85,0.0497,1.37167,0.13263,0.05261,0.85472,0.99915,1,0.995,0.99333,0.98249,0.98333,0.98547,0.81749,0.14128,1.25623,0.12755,0.15454,0.41042,0.0001396,0.0001396,0.0001396
500,1960.76,0.04877,1.3415,0.13894,0.05195,0.86424,0.99915,1,0.995,0.99455,0.98249,0.98333,0.98597,0.82068,0.14127,1.24721,0.12741,0.15628,0.41058,0.0001198,0.0001198,0.0001198
